image,nose,left_eye_inner,left_eye,left_eye_outer,right_eye_inner,right_eye,right_eye_outer,left_ear,right_ear,mouth_left,mouth_right,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_pinky,right_pinky,left_index,right_index,left_thumb,right_thumb,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,left_heel,right_heel,left_foot_index,right_foot_index
00000020.jpg,52.75599615452131,49.17786757351836,48.235405416981926,47.22827012656431,48.77490063492518,47.66112883012024,46.47183448835865,35.01963347388965,36.880741427563,46.83514450146621,45.66961663915505,-3.3320915056955442,2.1888791303844877,25.53495789198206,27.86925698653924,32.11870925991424,33.29632784638099,30.204592924813987,31.851473176359995,31.07956680585412,31.263897208177042,31.95954606346712,31.948271990644784,-110.65510242934572,-115.46384725159221,-171.09193686493683,-174.59249966049072,155.0344027005455,154.38275028038183,151.19082845389084,152.09412378001502,138.04167859169263,138.72105137697665
00000022.jpg,-106.09370749106029,-108.35167425058204,-108.04853596119933,-107.74655602113297,-108.00048746920217,-107.14793922033476,-106.36827028756511,-101.04913585181417,-100.13941515357105,-102.75171740673424,-101.93831896971727,-88.07655580752372,-84.3486159411114,-128.0721769525222,173.7377888874324,-159.2561393067892,149.9537115333243,-164.03612259789122,148.9597147156218,-165.71489439197512,146.3641578740561,-164.39169680085402,146.70687428703243,-104.52996026923837,-91.59894373520247,-175.55696458533308,-17.63145586008032,177.05291830070215,36.5448494494714,178.66074025965764,41.51539806829744,172.72843524501172,34.30262000957955
00000023.jpg,-23.595485504755388,-18.168057903360722,-21.2451940645302,-20.539753599052915,-19.71749246835379,-24.949704740233337,-25.574173710306155,-20.543607093444923,-27.00955565272079,-23.407110040782243,-25.139996676678628,-16.946927498868707,-39.32169109548241,9.43704049522216,78.31819389397938,28.05784010346688,112.28391974896462,31.04205666941362,118.0337905634171,31.086125449141782,112.10069298591478,30.56543923021397,108.4239469164389,-75.44761464652129,-85.40441379621872,14.42317925121866,-170.77735409532525,51.8062734497957,154.4763613271995,57.82189343311517,154.62728026725682,45.58197158973769,148.50938515565818
00000024.jpg,-27.671442157376518,-41.97890139775828,-42.318106025258565,-42.720412943213034,-43.62780572375165,-45.50377398763658,-47.61416387323965,-47.175021067601044,-55.59978237889102,-27.832999169987545,-25.223589837370184,-40.67752268135658,-57.11875744951918,-5.471791965446739,-4.919919101650822,33.19675226624917,32.68430253122544,38.14663511229341,38.58479597864685,43.86093309978311,37.19066777663563,43.046504260766994,33.77668927682748,-70.70759372480144,-75.232428638278,-68.81069721400176,171.23375745935184,139.90426684139214,142.4727461562646,138.2043248723257,141.94227641833857,138.79725240800403,137.72366158351466
00000025.jpg,37.11193789923195,34.98289762705406,34.248502901200816,33.3500518672523,34.399771016381656,33.532614491464756,32.663360415858044,25.010690901646317,26.387054722163544,33.36127187494866,32.70760814231278,-0.15359283428940795,8.335036629950164,24.076058142310583,29.251966457431994,31.435089127360293,33.14781781275407,29.741989176335743,31.920861816300416,30.00691873876805,31.029270768799382,30.754473388075805,31.031491777883293,-112.4379281243933,-117.18594359296883,-170.95499700987133,-173.3056682073659,157.79726756829692,156.3587543142211,155.0733652125524,155.19744212937317,139.23234592334106,139.0002882047821
00000026.jpg,32.59982758305354,29.732874634324403,28.854485559376943,27.907493660245642,29.47700269559032,28.424176518073256,27.26283528414588,16.660914563872815,17.049110968316917,25.868852276164276,25.206308336307373,-14.511910140510786,-6.834699615525093,21.231244593775685,29.185067311841486,28.608374974948543,32.96035189365532,26.57684045159553,31.052073569945506,26.322999817537134,28.59393936703462,27.45210048435532,28.369951388188003,-102.57004170503062,-106.11190811083429,-160.84035013374947,-177.50079703550085,142.92126430250053,149.62495084915255,149.3670726132792,147.52439805328467,125.77045650773918,127.96904552602942
00000027.jpg,-155.4486425668584,-154.28212887910448,-152.41186905860954,-150.47050727185922,-156.45206853544641,-156.36960376038695,-156.29125734390556,-134.35585562809842,-144.5758814442646,-140.514882998487,-147.46441357066888,-79.31462496657059,-82.44342512749084,40.934400509454385,-0.9371273411999456,53.5807142072281,31.18075695343351,54.21709874793786,32.80886880832965,54.56689521964923,28.90351943404438,54.59927071629127,29.037782410508285,-104.86875969777607,-107.93831655270448,-166.95716629571024,-140.38325022569612,110.61478689370222,172.3776219126141,100.95946165455041,164.4102016982307,116.82277142627031,170.38831538825767
00000029.jpg,-85.58735600698897,-89.01292211416597,-86.18168732460765,-83.47935622430951,-98.46100458210466,-102.17059896355883,-105.80711997104429,-82.16314250661777,-113.36219365985926,-77.17587598782372,-90.42912552130957,-46.787407467484236,-127.57003091033499,17.12693140447502,-171.36911552505435,39.166924514535715,158.33643965511567,39.95916575271067,157.3380463168593,32.67705426158673,155.34141084010406,33.89049148615208,155.038543422459,-90.75168487564514,-110.44074315286859,-87.23949963432881,-129.6970092950475,42.81991821626988,167.05120976030574,48.1864836907216,161.92141945421102,59.47489144469376,144.63366996372383
00000030.jpg,-73.47019962026003,-77.87576104834623,-76.04832304223291,-74.32462383604047,-84.91712792663333,-87.91807854486267,-90.9059979954621,-76.8558117728648,-101.24178302695513,-68.19080001918582,-78.06783600610316,-49.158591808546745,-118.02250271052715,-5.662713289756725,-134.44377045226958,21.71647855276808,87.91299911684771,27.723693434815953,91.45953665800396,29.599182684948552,79.4296802162867,28.021128465982304,75.87127284194476,-92.32289646399278,-120.24702053864868,-68.27141219472566,-147.06878623896515,56.193645775051074,156.79570872290887,66.5367875967517,155.82095165750655,66.59020527376231,146.2845858350043
00000031.jpg,-117.69634144126229,-111.7310682749763,-108.42682362954018,-118.01549020283618,-122.21225753409404,-126.01768562413855,-129.57954546160136,-100.27873149981073,-131.05370272965058,-109.86999107944783,-127.08251295734051,-64.01058788600761,-142.49317281772534,-12.821744750809662,-163.58244632947034,10.522497712787734,169.57296713934775,13.960356278054208,170.50851918203094,17.82660018896964,161.26068940854827,17.141323728781703,163.89783439048188,-91.72787050608169,-130.17430270243923,-19.93798063923956,-168.98307305522755,17.111024142995866,174.16879565614357,18.55591123177552,176.5855570290171,27.636302880718187,159.41493820188188
