image,nose,left_eye_inner,left_eye,left_eye_outer,right_eye_inner,right_eye,right_eye_outer,left_ear,right_ear,mouth_left,mouth_right,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_pinky,right_pinky,left_index,right_index,left_thumb,right_thumb,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,left_heel,right_heel,left_foot_index,right_foot_index
00000000.jpg,-161.6786565408391,-160.03236413508367,-159.6865998361404,-159.29403145928075,-160.13774838996036,-159.8934300976179,-159.62670256875646,-156.1401554207936,-156.7985370462008,-160.7837157997564,-160.8593420561665,-154.5888399645987,-151.27398707273468,174.74411813962712,179.04075211333546,149.705872793952,155.3982129194815,151.3468733523641,156.49857283106041,153.04398752102983,156.52280078516335,152.57442888322967,155.7618597543103,-103.72107196585361,-102.644383283199,0.3451851406149178,-2.343942764174213,13.081836590099861,11.510172323287776,12.051608460159292,11.077301308859862,25.35003540728548,24.8465374911939
00000001.jpg,-156.04335739951884,-153.68182481883483,-153.2302636885125,-152.74847266849497,-153.98369570763793,-153.75535683664506,-153.48612573035413,-149.4121824694062,-150.4525000560799,-155.31546423785127,-155.65023282172962,-150.14522811023627,-153.28840993769592,173.7704334500439,178.9213336313416,145.00662259203582,156.49392845015956,144.51334590922934,156.59046752578357,146.39412667234976,156.15117144355818,147.1056299495785,155.41896571954297,-84.5332357543755,-105.44807035228742,3.7964512501785372,-2.204156357465483,10.908225799863791,9.30542028876621,9.636161277193345,7.37796901264343,24.918697808806158,25.48899576753415
00000004.jpg,-12.052348574035287,-9.866300625830236,-10.666006255168346,-11.392876238415539,-8.517831301502467,-8.119970188359229,-7.743320415193937,-14.829881928844259,-10.687593529905136,-18.275952710157295,-16.75101323150328,-32.534558379766175,-25.65407420282278,-4.871132689766005,13.395122787275515,22.797987298667596,28.50320291197247,21.812020463500115,30.54942828609353,22.6851028781327,27.250340642382337,23.336480621985537,27.003561457868337,-66.89849887977186,-66.91963671398902,-98.45096619183971,-98.10137087784058,-171.25572024411113,161.1298359141835,-174.32890299459527,160.28839211278816,-179.70268597589765,151.1178489603732
00000005.jpg,-157.02133243845188,-154.76408531718104,-154.3392923424441,-153.8097858094056,-154.6897830876013,-154.23058406045567,-153.67902536576847,-149.69578202730455,-149.38546171881728,-155.6766394734951,-155.7882819999323,-145.53131691233492,-137.98907257720703,176.7419252388595,-171.32705195498397,146.71903350474923,157.4093325801277,147.06851512460457,158.6538329819394,149.03787241141328,158.48033802696096,148.3505107618747,156.32781157151658,-96.03062712399456,-94.18669521651154,-28.576634186624943,-28.65500740166338,5.751240300641242,4.0891348524445075,5.7641366336550215,4.596476227791696,22.082688884417156,21.16476740395529
00000006.jpg,-155.86002074953154,-153.55538872411873,-153.1158533195905,-152.6086855691755,-153.70448533997256,-153.40087486622497,-153.02916864929267,-149.08509365274912,-149.10784227240498,-154.57571412978018,-154.86097348789073,-149.86457885363058,-144.3323381491439,172.17906353121134,-173.18568413894005,144.3725808437568,155.4674913866342,145.95003945710144,157.9502856188579,147.72097632119022,156.8337790949987,147.03173248659638,155.27298687138577,-90.69865606757499,-97.52516875770489,-0.425802662944771,-1.9174646496402565,16.66494291542214,13.475232963040831,14.540528164846998,11.190808459424826,28.723565318417386,26.53814133160062
00000007.jpg,-169.32013911696225,-168.08045096924212,-167.74829252745343,-167.3978967714129,-168.2878783416273,-168.09983656290453,-167.85468259190523,-164.62161585673795,-164.97228706854963,-168.32769371378376,-168.56112554423112,-160.2510112793024,-157.71660290350573,173.2684973819934,-173.21730856769938,142.6859354170772,163.91604183559582,145.63016313107704,164.59416018780806,148.65367431725903,163.5934227886744,148.70804508561207,162.5062399352992,-48.706932236524985,-83.18781598941192,-8.50732883304729,-15.960814811430742,1.387763571447492,-1.798595056385165,1.1429413366071361,-1.9254350460681973,8.48956862831886,6.377906025188001
00000008.jpg,-151.2381572441038,-158.20907849824962,-159.43606684794204,-160.7014317469841,-154.68873212149697,-153.98396940231174,-153.54454070143603,-162.94514951940704,-150.30499168126317,-147.77203910413317,-144.07881359686536,-139.84072287090447,-128.48850257528645,56.15868507469555,-88.62531907245791,47.71972786395838,-74.73598536305414,48.0010292603826,-71.45889713738981,48.709797386736234,-71.34279291035669,48.331858146485,-72.98238711977741,-79.26570692433069,-88.55586679919261,-78.0063794319864,-75.85982829534386,-152.8406948139085,-95.26288809914897,-160.9978642661407,-97.50728921231062,-171.5800435638779,-79.14692401744952
00000010.jpg,-168.98293208388466,-168.19486054147907,-167.91018029939258,-167.62585009390799,-168.2180866446404,-167.97690099368356,-167.72225288675605,-165.2725902040425,-165.33747648311186,-167.94673597990018,-167.95059832741728,-161.08037681512886,-159.72199995290384,-179.71919273259488,-177.71575052325258,162.87938193394322,165.81181457935656,163.2935695063342,166.99682216769972,164.31962117784502,166.6946379942194,164.1018221421491,165.606062246155,-101.62550453804013,-105.40073039877625,-4.677748583853772,-6.47844897708042,5.578935508771765,4.694430724799993,4.805144314615542,4.047362462320539,13.907990464132503,13.140869007010117
00000011.jpg,-164.05413342370736,-162.67840952115276,-162.27094848008485,-161.88562124482237,-162.94519971485778,-162.76314229859867,-162.55075139924912,-158.9266133155155,-159.3665681221305,-162.82283231229783,-163.18541555610477,-156.8256649836724,-154.11132149219438,177.51881136098652,-178.56940656173336,156.07301299974316,158.85556721496508,156.93675199723265,160.1691966730973,157.86534533616182,159.80402024697563,157.36415095137093,159.00072612327742,-120.08358456146651,-112.58810457473777,-0.5297059983279131,-6.41446842603474,12.556811761796657,10.810251830330037,12.095612043150574,10.251446397065891,24.67006043441108,22.949509150336088
00000012.jpg,-155.8940982581523,-154.30092280549874,-154.1531088643078,-153.9941775034303,-153.83936023846107,-153.37980836425456,-152.9038621666936,-151.59895058642599,-150.20567578450957,-155.1177889804342,-154.77134056686106,-149.7571703123852,-143.81418641030078,171.30956054543572,178.3303201828135,149.41003200261466,151.15396605500356,147.79631257445075,149.89201926433446,150.23084857610758,148.18688943407324,149.88733386532007,147.39089527315275,-109.53398209620886,-99.07443673099783,-9.867466422914356,-21.606701855521756,16.032259818041762,14.10368293892951,16.349908661036583,14.011326506638495,30.659937631415033,27.959568740762425
00000013.jpg,-159.79009231544694,-157.5583875639005,-157.182330395298,-156.76480542621178,-157.77163870319868,-157.5308034117617,-157.21682481387842,-154.1482209084388,-154.34073817001723,-159.75027590656697,-159.92365954596195,-154.3175112067465,-150.9924500451149,175.45121508020807,179.724686645058,149.78219301822298,152.50923280196363,150.5764975579607,154.70216971415923,152.06961987361015,154.67172839823493,151.57034615060164,153.4415526505213,-96.37019638416217,-97.34677023237683,1.6285579452726349,-1.0256041451697404,17.206000066918406,15.279265436604657,16.012568793959566,14.22480700831368,27.152388296740632,25.42461777906766
00000014.jpg,-0.3830592050015034,0.6457066521659172,0.509259900385691,0.39956703454938297,0.055716323049747406,-0.2111318924544423,-0.48458096343302726,-1.2548028261292248,-3.0620215164726368,-3.2359391463680036,-3.7125977304018987,-11.700634981356773,-15.528554274864222,-1.9357882426320672,-4.566433401095684,10.928742969078073,16.924057456675953,5.857596339217106,25.288207977283797,13.042069649488994,23.796796061381368,6.959038204471024,20.346132423357393,-37.10336125892003,-49.21216314474152,-75.0455661851985,-170.04090589820083,-176.30598156825462,179.20743011080484,-175.40455892022146,179.75079221036322,170.12064876903318,172.01547842012704
00000017.jpg,-160.90003131704265,-159.72321551246162,-159.49115096062658,-159.2175076698823,-159.66704241291444,-159.37030373731014,-159.05706980436207,-155.9137665492908,-155.6147910614213,-159.86592220298377,-159.78721602144822,-154.02178368443384,-145.57398501709497,174.14734873358384,-174.04367701701764,144.85797616668935,156.43846532618227,145.5777022796347,158.44656946540434,147.49975409874122,157.15345734567578,147.2847324808192,155.40598240676007,-103.50746809549244,-101.6210840492893,-9.907400690407709,-9.453621026126735,4.752526398675933,3.3895329931780838,4.500400550185133,3.188076436518452,16.494435329669447,15.766063321645026
00000022.jpg,-169.19007582430592,-169.9050609364352,-170.13254102549953,-170.3446576831361,-169.12122459648657,-168.67034229755106,-168.22896238305094,-169.2617447846386,-166.22853127962728,-168.24851360015532,-166.95592700567354,-163.93770501261136,-157.18498364266273,3.979803124952314,-98.17134743402278,15.226633083862513,-13.641862595380683,14.115694715881043,-9.922680672738643,14.825959743712358,-8.436723435876615,15.2923715490613,-10.02567140351703,-125.4806244837109,-89.52893695468624,-158.26855555029832,-27.103422037257104,-175.8896598752949,-173.3862136966501,-177.59955912332808,171.54645829286358,-177.60670851929294,178.09833581018938
00000024.jpg,-19.832315392065055,-21.698804668218564,-22.031398704006957,-22.396254952034795,-21.609811018979613,-21.875162394154753,-22.18304897181845,-25.450977887029758,-24.836713746531633,-20.54365130843473,-20.5342613494025,-34.10445194394008,-24.9575918385778,-11.238513832923555,4.581232471811605,17.190190173528737,33.68130573233722,15.577801174233105,33.41945801242256,16.222728109060817,31.106530185813188,18.095165589783523,31.007160168717107,-64.72209671483068,-46.90913786104412,-173.76174375314577,176.74446368635853,176.82756666449424,170.85864426031077,178.80469729844492,173.45407566120454,165.33930329811406,160.98209999453476
00000025.jpg,-13.293988855949564,-14.197561486831162,-14.310880320254293,-14.471823054744606,-14.45591835147809,-14.757916035746746,-15.077976428157815,-16.487594480093097,-16.968314831931878,-13.594511912752564,-13.908188860061998,-20.76216028581382,-19.556089058364485,-3.96889719282001,-2.227547727532902,14.794016629272994,19.382724858835076,13.621925701297062,17.953176669679348,13.954406288981993,16.959281313134145,14.689798657772736,17.436002069435187,-50.32995056128935,-63.0372871592579,172.57380327269277,171.9338082872558,168.89113407530627,168.56488317044295,169.86409018965034,169.61619943446044,163.52578483885387,163.30132327798668
00000030.jpg,-154.40049870003457,-152.63050676538614,-153.0598637314266,-153.5000441615703,-152.27812631751348,-152.27472132704935,-152.29473949279284,-155.12232576533498,-154.40656778521017,-157.10704906206445,-156.47303104649447,-158.45142049326117,-163.10876167466455,179.82400692753447,-173.44824816262067,165.1623754507616,176.81977277471867,162.03068045145716,175.7449484948665,162.14484374391841,174.93634102580853,163.7381105564147,174.79193134627877,-145.3447835465465,-156.17050652717828,-57.30937843242355,-82.19433000617342,-2.4910394199472248,-5.241593053331197,1.2577945095323535,-2.97732393282497,-0.9079571274119561,-3.967365333607469
00000032.jpg,-12.798111824744433,-14.348870214834385,-14.51847600760591,-14.678397482742215,-14.655139365744807,-15.060166742508876,-15.471960309745556,-17.069442052177944,-17.66654026634982,-13.257019207384822,-13.826600710462447,-22.623352022257716,-19.414860750023376,-2.3749463974305343,5.523650101207346,16.26814674421108,21.04628293653628,17.16190780986072,21.27766892186661,16.675291295695743,19.362988665679506,16.990572703354257,19.36954755456963,-59.318720505314076,-47.92586953320999,-175.58381411872983,-179.58191809432236,174.595944144577,174.59622261396456,176.65409965867175,177.051987871547,167.9681874300463,167.20326640413538
00000034.jpg,33.236618128802746,30.948815027569854,30.090904058994873,29.30232174801451,31.631062881657574,31.182820708923337,30.69249138219138,23.442643553151413,24.21550358022518,30.63235317149329,31.204171465924432,28.910490865997325,-18.35584005985044,38.5808427765827,-64.32341577666361,42.675079457054395,-91.86890377622724,47.74646690453288,-99.54441312346972,1.165006529569337,-99.75947655643515,-11.30844279800544,-96.38038699822573,72.57653709896879,12.50200891126902,136.1289979947578,-168.09363026590842,149.4467961742048,157.01001812539465,149.49833529401906,153.6797221763,156.63786885824712,156.28387494242577
00000036.jpg,-168.14533833854122,-164.2043674002596,-163.53366628942504,-162.91713108082428,-166.69524993369095,-167.44225310555674,-168.16195150239466,-162.68093105719873,-169.39877079524953,-169.87685242092036,-172.44513302836114,-168.2940381447223,-174.14259091615062,173.74449540665447,178.14015967044702,154.0057616318884,162.64239669425663,151.8516227118266,160.77180561684537,152.12883668087758,158.95619639033737,152.39867155453183,159.3251524023998,-169.41674316206826,-172.8431667821045,-125.56500107430573,-74.65348601574973,-110.61332663739486,5.867188264707042,-106.10973616503041,10.849394849401616,-99.80328052773889,2.9032586289261597
